127.0.0.1 - - [20/Jul/2018:10:12:07 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:08:33 +0530] "GET /Application/Admin/admn_login.jsp HTTP/1.1" 200 10823
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:08:40 +0530] "GET /Application/Admin/NewIndex.jsp HTTP/1.1" 200 13432
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:08:43 +0530] "POST /Application/Admin/login_success.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:08:57 +0530] "GET /Application/Admin/NewIndex.jsp HTTP/1.1" 200 13660
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:09:09 +0530] "GET /Application/Admin/NewIndex.jsp HTTP/1.1" 200 13660
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:09:29 +0530] "GET /Application/Admin/c_user.jsp HTTP/1.1" 200 76392
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:09:29 +0530] "GET /Application/Admin/resources/JS/Headquarter.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:09:34 +0530] "GET /Application/Admin/pass.jsp?ver=sysadmin HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:10:39 +0530] "GET /Application/Admin/Update.jsp HTTP/1.1" 200 12673
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:10:39 +0530] "GET /Application/Admin/resources/JS/Update230.js HTTP/1.1" 200 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:10:42 +0530] "GET /Application/Admin/showList.jsp?type=division HTTP/1.1" 200 19172
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:10:49 +0530] "GET /Application/Admin/CreateProjects.jsp HTTP/1.1" 200 319589
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:10:56 +0530] "GET /Application/Admin/Reportpiuinitiate.jsp HTTP/1.1" 200 70085
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:01 +0530] "GET /Application/Admin/PublicView.jsp HTTP/1.1" 200 4371
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:02 +0530] "GET /Application/Admin/bgcolor=red HTTP/1.1" 404 1009
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:06 +0530] "GET /Application/Admin/User_list1.jsp HTTP/1.1" 200 12611
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:06 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:06 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:12 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:12 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:12 +0530] "GET /Application/Admin/Report_dataentry.jsp?report_type=zonewise HTTP/1.1" 200 328744
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:13 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:13 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:19 +0530] "GET /Application/Admin/Report_Docs.jsp?report_type=zonewise HTTP/1.1" 200 15377
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:19 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:19 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:19 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:19 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:23 +0530] "GET /Application/Admin/MyDatatables.jsp? HTTP/1.1" 200 15262
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:40 +0530] "GET /Application/Admin/document_modify.jsp HTTP/1.1" 200 10612
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:40 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:40 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:40 +0530] "GET /Application/Admin/Hidden_doc_deletion.jsp HTTP/1.1" 200 10759
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:41 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:41 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:41 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:41 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:41 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:41 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:41 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:41 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:48 +0530] "GET /Application/Admin/documentrevision.jsp HTTP/1.1" 200 562345
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:59 +0530] "GET /Application/Admin/helpadmin.jsp HTTP/1.1" 200 22328
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:59 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:59 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:59 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:11:59 +0530] "GET /Application/Admin/resources/bootstrap/css/bootstrap.css HTTP/1.1" 404 1061
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:12:10 +0530] "GET /Application/Admin/admn_logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:12:10 +0530] "GET /Application/Admin/admn_login.jsp HTTP/1.1" 200 10819
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:12:18 +0530] "POST /Application/Admin/login_success.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:12:42 +0530] "GET /Application/Admin/NewIndex.jsp HTTP/1.1" 200 13432
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:12:58 +0530] "GET /Application/Admin/user_index.jsp HTTP/1.1" 200 13451
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:13:00 +0530] "POST /Application/Admin/user_index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:13:01 +0530] "GET /Application/Admin/c_document.jsp?projectid=30&packageid=53&userid=957&zoneString=~SWR&divisionString=~Hubli HTTP/1.1" 200 23111
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:43:01 +0530] "GET /Application/Admin/admn_login.jsp HTTP/1.1" 200 10819
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:45:17 +0530] "POST /Application/Admin/login_success.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:45:41 +0530] "GET /Application/Admin/NewIndex.jsp HTTP/1.1" 200 13432
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:59:01 +0530] "GET /Application/Admin/user_Project.jsp HTTP/1.1" 200 11391
0:0:0:0:0:0:0:1 - - [20/Jul/2018:16:59:16 +0530] "GET /Application/Admin/user_index.jsp HTTP/1.1" 200 13451
0:0:0:0:0:0:0:1 - - [20/Jul/2018:17:12:52 +0530] "GET /Application/Admin/user_Project.jsp HTTP/1.1" 200 11391
0:0:0:0:0:0:0:1 - - [20/Jul/2018:17:13:03 +0530] "GET /Application/Admin/user_index.jsp HTTP/1.1" 200 13451
